DATA_YEAR,NIBRS_MONTH_ID,AGENCY_ID,MONTH_NUM,,,
2017,7472746,6428,1,,,
2017,7497336,6428,2,,,
2017,7525544,6428,3,,,
2017,7576431,6428,4,,,
2017,7599607,6428,5,,,
2017,7599609,6428,6,,,
2017,7599600,6428,7,,,
2017,7661482,6428,8,,,
2017,7661485,6428,9,,,
2017,7690560,6428,10,,,
2017,7717005,6428,11,,,
2017,7717004,6428,12,,,
2017,7471708,6274,1,,,
2017,7497237,6274,2,,,
2017,7525269,6274,3,,,
2017,7576252,6274,4,,,
2017,7599112,6274,5,,,
2017,7599113,6274,6,,,
2017,7599109,6274,7,,,
2017,7608498,6274,8,,,
2017,7660807,6274,9,,,
2017,7660808,6274,10,,,
2017,7689864,6274,11,,,
2017,7716608,6274,12,,,
2017,7472709,6374,1,,,
2017,7497296,6374,2,,,
2017,7525327,6374,3,,,
2017,7576389,6374,4,,,
2017,7599422,6374,5,,,
2017,7599421,6374,6,,,
2017,7599413,6374,7,,,
2017,7608851,6374,8,,,
2017,7633753,6374,9,,,
2017,7927031,6374,10,,,
2017,7927033,6374,11,,,
2017,7927032,6374,12,,,
2017,7471628,6166,1,,,
2017,7496573,6166,2,,,
2017,7524219,6166,3,,,
2017,7576163,6166,4,,,
2017,7597496,6166,5,,,
2017,7597497,6166,6,,,
2017,7597482,6166,7,,,
2017,7608470,6166,8,,,
2017,7633125,6166,9,,,
2017,7660791,6166,10,,,
2017,7689817,6166,11,,,
2017,7716497,6166,12,,,
2017,7471665,6244,1,,,
2017,7496610,6244,2,,,
2017,7524269,6244,3,,,
2017,7576208,6244,4,,,
2017,7598980,6244,7,,,
2017,7472728,6407,1,,,
2017,7497322,6407,2,,,
2017,7525355,6407,3,,,
2017,7576418,6407,4,,,
2017,7599620,6407,5,,,
2017,7604518,6407,6,,,
2017,7599533,6407,7,,,
2017,7610575,6407,8,,,
2017,7637176,6407,9,,,
2017,7663846,6407,10,,,
2017,7693179,6407,11,,,
2017,7719047,6407,12,,,
2017,7471662,6241,1,,,
2017,7496606,6241,2,,,
2017,7524264,6241,3,,,
2017,7576205,6241,4,,,
2017,7598977,6241,5,,,
2017,7598978,6241,6,,,
2017,7598971,6241,7,,,
2017,7633148,6241,8,,,
2017,7660797,6241,9,,,
2017,7689839,6241,10,,,
2017,7716558,6241,11,,,
2017,7716559,6241,12,,,
2017,7471638,6180,1,,,
2017,7472722,6400,1,,,
2017,7497315,6400,2,,,
2017,7525347,6400,3,,,
2017,7576410,6400,4,,,
2017,7599548,6400,5,,,
2017,7599549,6400,6,,,
2017,7599520,6400,7,,,
2017,7634406,6400,8,,,
2017,7690621,6400,9,,,
2017,7717461,6400,10,,,
2017,7717077,6400,11,,,
2017,7717411,6400,12,,,
2017,7471138,6087,1,,,
2017,7496224,6087,2,,,
2017,7524180,6087,3,,,
2017,7576109,6087,4,,,
2017,7597293,6087,5,,,
2017,7597294,6087,6,,,
2017,7597290,6087,7,,,
2017,7608188,6087,8,,,
2017,7633076,6087,9,,,
2017,7716320,6087,10,,,
2017,7716323,6087,11,,,
2017,7716321,6087,12,,,
2017,7525305,6323,1,,,
2017,7525311,6323,2,,,
2017,7525296,6323,3,,,
2017,7576300,6323,4,,,
2017,7925900,6323,5,,,
2017,7925902,6323,6,,,
2017,7599272,6323,7,,,
2017,7954212,6323,8,,,
2017,7954213,6323,9,,,
2017,7954214,6323,10,,,
2017,7954215,6323,11,,,
2017,7716683,6323,12,,,
2017,7472678,6314,1,,,
2017,7497265,6314,2,,,
2017,7525288,6314,3,,,
2017,7576291,6314,4,,,
2017,7599246,6314,5,,,
2017,7599248,6314,6,,,
2017,7599235,6314,7,,,
2017,7608566,6314,8,,,
2017,7633691,6314,9,,,
2017,7689875,6314,10,,,
2017,7716675,6314,11,,,
2017,7716670,6314,12,,,
2017,7472701,6362,1,,,
2017,7497292,6362,2,,,
2017,7525322,6362,3,,,
2017,7576381,6362,4,,,
2017,7599403,6362,5,,,
2017,7599409,6362,6,,,
2017,7599380,6362,7,,,
2017,7608629,6362,8,,,
2017,7633737,6362,9,,,
2017,7689887,6362,10,,,
2017,7716863,6362,11,,,
2017,7716862,6362,12,,,
2017,7472683,6321,1,,,
2017,7497271,6321,2,,,
2017,7525294,6321,3,,,
2017,7576296,6321,4,,,
2017,7599266,6321,5,,,
2017,7599271,6321,6,,,
2017,7599259,6321,7,,,
2017,7608579,6321,8,,,
2017,7660853,6321,9,,,
2017,7716679,6321,10,,,
2017,7716680,6321,11,,,
2017,7716678,6321,12,,,
2017,7472689,6336,1,,,
2017,7497281,6336,2,,,
2017,7525308,6336,3,,,
2017,7576367,6336,4,,,
2017,7716721,6336,5,,,
2017,7978401,6336,6,,,
2017,7599316,6336,7,,,
2017,7716720,6336,12,,,
2017,7471136,6081,1,,,
2017,7496218,6081,2,,,
2017,7524175,6081,3,,,
2017,7576102,6081,4,,,
2017,7597268,6081,5,,,
2017,7597269,6081,6,,,
2017,7597266,6081,7,,,
2017,7608096,6081,8,,,
2017,7660703,6081,9,,,
2017,7689603,6081,10,,,
2017,7716291,6081,11,,,
2017,7716289,6081,12,,,
2017,7472679,6315,1,,,
2017,7497266,6315,2,,,
2017,7525289,6315,3,,,
2017,7576290,6315,4,,,
2017,7599243,6315,5,,,
2017,7599247,6315,6,,,
2017,7599237,6315,7,,,
2017,7608558,6315,8,,,
2017,7633690,6315,9,,,
2017,7660846,6315,10,,,
2017,7716671,6315,11,,,
2017,7716669,6315,12,,,
2017,7471659,6228,1,,,
2017,7496603,6228,2,,,
2017,7524261,6228,3,,,
2017,7576202,6228,4,,,
2017,7598965,6228,5,,,
2017,7602838,6228,6,,,
2017,7598958,6228,7,,,
2017,7608478,6228,8,,,
2017,7660796,6228,9,,,
2017,7716553,6228,10,,,
2017,7716554,6228,11,,,
2017,7716551,6228,12,,,
2017,7471639,6184,1,,,
2017,7496585,6184,2,,,
2017,7471668,6248,1,,,
2017,7496612,6248,2,,,
2017,7524276,6248,3,,,
2017,7576211,6248,4,,,
2017,7598996,6248,5,,,
2017,7598998,6248,6,,,
2017,7598988,6248,7,,,
2017,7608882,6248,8,,,
2017,7633767,6248,9,,,
2017,7661437,6248,10,,,
2017,7690557,6248,11,,,
2017,7836358,6248,12,,,
2017,7472195,6289,1,,,
2017,7497250,6289,2,,,
2017,7525278,6289,3,,,
2017,7576272,6289,4,,,
2017,7599137,6289,5,,,
2017,7599136,6289,6,,,
2017,7599135,6289,7,,,
2017,7608508,6289,8,,,
2017,7835658,6289,9,,,
2017,7835655,6289,10,,,
2017,7835663,6289,11,,,
2017,7835664,6289,12,,,
2017,7471654,6212,1,,,
2017,7496598,6212,2,,,
2017,7524256,6212,3,,,
2017,7576195,6212,4,,,
2017,7598961,6212,5,,,
2017,7598963,6212,6,,,
2017,7598947,6212,7,,,
2017,7608476,6212,8,,,
2017,7633138,6212,9,,,
2017,7689828,6212,10,,,
2017,7716532,6212,11,,,
2017,7716537,6212,12,,,
2017,7471672,6249,1,,,
2017,7496613,6249,2,,,
2017,7524283,6249,3,,,
2017,7576212,6249,4,,,
2017,7599028,6249,5,,,
2017,7599029,6249,6,,,
2017,7599000,6249,7,,,
2017,7608599,6249,8,,,
2017,7633719,6249,9,,,
2017,7660879,6249,10,,,
2017,7689889,6249,11,,,
2017,7716710,6249,12,,,
2017,7471660,6239,1,,,
2017,7496604,6239,2,,,
2017,7524262,6239,3,,,
2017,7576203,6239,4,,,
2017,7598973,6239,5,,,
2017,7598974,6239,6,,,
2017,7598959,6239,7,,,
2017,7608479,6239,8,,,
2017,7660798,6239,9,,,
2017,7689840,6239,10,,,
2017,7716556,6239,11,,,
2017,7716557,6239,12,,,
2017,7471636,6176,1,,,
2017,7496580,6176,2,,,
2017,7524223,6176,3,,,
2017,7576171,6176,4,,,
2017,7598246,6176,5,,,
2017,7598459,6176,6,,,
2017,7597499,6176,7,,,
2017,7608627,6176,8,,,
2017,7633733,6176,9,,,
2017,7660886,6176,10,,,
2017,7689907,6176,11,,,
2017,7716701,6176,12,,,
2017,7472725,6404,1,,,
2017,7497319,6404,2,,,
2017,7525352,6404,3,,,
2017,7576413,6404,4,,,
2017,7471643,6190,1,,,
2017,7496588,6190,2,,,
2017,7524233,6190,3,,,
2017,7576178,6190,4,,,
2017,7598883,6190,5,,,
2017,7598886,6190,6,,,
2017,7598878,6190,7,,,
2017,7633139,6190,8,,,
2017,7633140,6190,9,,,
2017,7689835,6190,10,,,
2017,7716533,6190,11,,,
2017,7716541,6190,12,,,
2017,7471666,6246,1,,,
2017,7496609,6246,2,,,
2017,7524270,6246,3,,,
2017,7576209,6246,4,,,
2017,8364151,6246,5,,,
2017,8368809,6246,6,,,
2017,7598984,6246,7,,,
2017,8368811,6246,8,,,
2017,8368810,6246,9,,,
2017,8364152,6246,10,,,
2017,8368812,6246,11,,,
2017,8364153,6246,12,,,
2017,7471608,6132,1,,,
2017,7496559,6132,2,,,
2017,7524202,6132,3,,,
2017,7576143,6132,4,,,
2017,7597386,6132,5,,,
2017,7597388,6132,6,,,
2017,7597374,6132,7,,,
2017,7608221,6132,8,,,
2017,7716412,6132,9,,,
2017,7720259,6132,10,,,
2017,7925004,6132,11,,,
2017,7716411,6132,12,,,
2017,7472745,6426,1,,,
2017,7497337,6426,2,,,
2017,7525543,6426,3,,,
2017,7576430,6426,4,,,
2017,7599593,6426,5,,,
2017,7599597,6426,6,,,
2017,7599591,6426,7,,,
2017,7608954,6426,8,,,
2017,7661492,6426,9,,,
2017,7661496,6426,10,,,
2017,7690573,6426,11,,,
2017,7717038,6426,12,,,
2017,7472716,6389,1,,,
2017,7497306,6389,2,,,
2017,7525340,6389,3,,,
2017,7576399,6389,4,,,
2017,7599449,6389,5,,,
2017,7599450,6389,6,,,
2017,7599445,6389,7,,,
2017,7609135,6389,8,,,
2017,7661558,6389,9,,,
2017,7661562,6389,10,,,
2017,7690717,6389,11,,,
2017,7718259,6389,12,,,
2017,7472726,6405,1,,,
2017,7497320,6405,2,,,
2017,7525353,6405,3,,,
2017,7576416,6405,4,,,
2017,7633749,6405,5,,,
2017,7633747,6405,6,,,
2017,7599527,6405,7,,,
2017,7633748,6405,8,,,
2017,7716894,6405,9,,,
2017,7927024,6405,10,,,
2017,7927023,6405,11,,,
2017,7716897,6405,12,,,
2017,7471675,6251,1,,,
2017,7496615,6251,2,,,
2017,7524286,6251,3,,,
2017,7576214,6251,4,,,
2017,7599022,6251,5,,,
2017,7599023,6251,6,,,
2017,7599015,6251,7,,,
2017,7633234,6251,8,,,
2017,7689862,6251,9,,,
2017,7689863,6251,10,,,
2017,7692960,6251,11,,,
2017,7716594,6251,12,,,
2017,7471625,6156,1,,,
2017,7496570,6156,2,,,
2017,7524216,6156,3,,,
2017,7471767,6275,1,,,
2017,7497239,6275,2,,,
2017,7525270,6275,3,,,
2017,7576254,6275,4,,,
2017,7599123,6275,5,,,
2017,7599124,6275,6,,,
2017,7599110,6275,7,,,
2017,7608634,6275,8,,,
2017,7633735,6275,9,,,
2017,7660889,6275,10,,,
2017,7716749,6275,11,,,
2017,7716751,6275,12,,,
2017,7471135,6086,1,,,
2017,7496223,6086,2,,,
2017,7524179,6086,3,,,
2017,7576108,6086,4,,,
2017,7597285,6086,5,,,
2017,7597287,6086,6,,,
2017,7597279,6086,7,,,
2017,7608195,6086,8,,,
2017,7633079,6086,9,,,
2017,7660721,6086,10,,,
2017,7716325,6086,11,,,
2017,7716322,6086,12,,,
2017,7599529,6404,5,,,
2017,7599532,6404,6,,,
2017,7599524,6404,7,,,
2017,7608640,6404,8,,,
2017,7633746,6404,9,,,
2017,7660915,6404,10,,,
2017,7690022,6404,11,,,
2017,7716877,6404,12,,,
2017,7576157,6156,4,,,
2017,7524229,6184,3,,,
2017,7576176,6184,4,,,
2017,7598863,6184,5,,,
2017,7598867,6184,6,,,
2017,7597892,6184,7,,,
2017,7660792,6184,8,,,
2017,7663411,6184,9,,,
2017,7471126,6071,1,,,
2017,7496101,6071,2,,,
2017,7524168,6071,3,,,
2017,7576082,6071,4,,,
2017,7597246,6071,5,,,
2017,7597248,6071,6,,,
2017,7597243,6071,7,,,
2017,7608179,6071,8,,,
2017,7633047,6071,9,,,
2017,7660715,6071,10,,,
2017,7689767,6071,11,,,
2017,7716292,6071,12,,,
2017,7472729,6408,1,,,
2017,7497323,6408,2,,,
2017,7525356,6408,3,,,
2017,7576419,6408,4,,,
2017,7599546,6408,5,,,
2017,7599547,6408,6,,,
2017,7599537,6408,7,,,
2017,7608853,6408,8,,,
2017,7633750,6408,9,,,
2017,7661433,6408,10,,,
2017,7690020,6408,11,,,
2017,7716890,6408,12,,,
2017,7471649,6203,1,,,
2017,7496592,6203,2,,,
2017,7524242,6203,3,,,
2017,7576187,6203,4,,,
2017,7598927,6203,5,,,
2017,7598928,6203,6,,,
2017,7598926,6203,7,,,
2017,7608463,6203,8,,,
2017,7660783,6203,9,,,
2017,7689814,6203,10,,,
2017,7716503,6203,11,,,
2017,7716501,6203,12,,,
2017,7471139,6091,1,,,
2017,7496226,6091,2,,,
2017,7524182,6091,3,,,
2017,7576113,6091,4,,,
2017,7835056,6091,5,,,
2017,7835057,6091,6,,,
2017,7597295,6091,7,,,
2017,7835058,6091,8,,,
2017,7835059,6091,9,,,
2017,7835061,6091,10,,,
2017,7841813,6091,11,,,
2017,7924679,6091,12,,,
2017,7471606,6128,1,,,
2017,7496557,6128,2,,,
2017,7524200,6128,3,,,
2017,7576141,6128,4,,,
2017,7601887,6128,5,,,
2017,7608219,6128,6,,,
2017,7597372,6128,7,,,
2017,7608222,6128,8,,,
2017,7633102,6128,9,,,
2017,7660740,6128,10,,,
2017,7689787,6128,11,,,
2017,7716399,6128,12,,,
2017,7471604,6126,1,,,
2017,7496555,6126,2,,,
2017,7524198,6126,3,,,
2017,7576138,6126,4,,,
2017,7597367,6126,5,,,
2017,7597370,6126,6,,,
2017,7597365,6126,7,,,
2017,7633096,6126,8,,,
2017,7633099,6126,9,,,
2017,7689785,6126,10,,,
2017,7716390,6126,11,,,
2017,7716386,6126,12,,,
2017,7471683,6267,1,,,
2017,7497233,6267,2,,,
2017,7525266,6267,3,,,
2017,7576238,6267,4,,,
2017,7599106,6267,5,,,
2017,7599108,6267,6,,,
2017,7599095,6267,7,,,
2017,7608493,6267,8,,,
2017,7660806,6267,9,,,
2017,7689856,6267,10,,,
2017,7716602,6267,11,,,
2017,7716605,6267,12,,,
2017,7471656,6223,1,,,
2017,7496601,6223,2,,,
2017,7524259,6223,3,,,
2017,7576200,6223,4,,,
2017,7598966,6223,5,,,
2017,7598968,6223,6,,,
2017,7598956,6223,7,,,
2017,7608473,6223,8,,,
2017,7633135,6223,9,,,
2017,7689827,6223,10,,,
2017,7716549,6223,11,,,
2017,7716548,6223,12,,,
2017,7717171,6159,1,,,
2017,7717112,6159,2,,,
2017,7717204,6159,3,,,
2017,7717248,6159,4,,,
2017,7717282,6159,5,,,
2017,7717375,6159,6,,,
2017,7717542,6159,7,,,
2017,7717420,6159,8,,,
2017,7717484,6159,9,,,
2017,7720317,6159,10,,,
2017,7836561,6159,11,,,
2017,7717085,6159,12,,,
2017,7472791,6197,1,,,
2017,7497398,6197,2,,,
2017,7525582,6197,3,,,
2017,7576482,6197,4,,,
2017,7601380,6197,5,,,
2017,7601386,6197,6,,,
2017,7601375,6197,7,,,
2017,7608979,6197,8,,,
2017,7634400,6197,9,,,
2017,7717800,6197,10,,,
2017,7717972,6197,11,,,
2017,7717697,6197,12,,,
2017,7472707,6373,1,,,
2017,7497297,6373,2,,,
2017,7525326,6373,3,,,
2017,7576388,6373,4,,,
2017,7599420,6373,5,,,
2017,7599419,6373,6,,,
2017,7599410,6373,7,,,
2017,7608624,6373,8,,,
2017,7633734,6373,9,,,
2017,7926982,6373,10,,,
2017,7926984,6373,11,,,
2017,7926983,6373,12,,,
2017,7472296,6293,1,,,
2017,7497251,6293,2,,,
2017,7525280,6293,3,,,
2017,7576276,6293,4,,,
2017,7599197,6293,5,,,
2017,7599198,6293,6,,,
2017,7599186,6293,7,,,
2017,7608515,6293,8,,,
2017,7633689,6293,9,,,
2017,7660843,6293,10,,,
2017,7689873,6293,11,,,
2017,7716642,6293,12,,,
2017,7471641,6189,1,,,
2017,7496587,6189,2,,,
2017,7524232,6189,3,,,
2017,7576177,6189,4,,,
2017,7598876,6189,5,,,
2017,7598877,6189,6,,,
2017,7598874,6189,7,,,
2017,7608455,6189,8,,,
2017,7689811,6189,9,,,
2017,7716481,6189,10,,,
2017,7835197,6189,11,,,
2017,7716480,6189,12,,,
2017,7472763,6458,1,,,
2017,7497347,6458,2,,,
2017,7525550,6458,3,,,
2017,7576441,6458,4,,,
2017,7599648,6458,5,,,
2017,7599647,6458,6,,,
2017,7599643,6458,7,,,
2017,7608913,6458,8,,,
2017,7634182,6458,9,,,
2017,7661477,6458,10,,,
2017,7690556,6458,11,,,
2017,7716999,6458,12,,,
2017,7471620,6144,1,,,
2017,7496566,6144,2,,,
2017,7524211,6144,3,,,
2017,7576152,6144,4,,,
2017,7597421,6144,5,,,
2017,7597423,6144,6,,,
2017,7597406,6144,7,,,
2017,7608225,6144,8,,,
2017,7633100,6144,9,,,
2017,7660736,6144,10,,,
2017,7689795,6144,11,,,
2017,7716407,6144,12,,,
2017,7471653,6211,1,,,
2017,7496597,6211,2,,,
2017,7524255,6211,3,,,
2017,7576194,6211,4,,,
2017,7598948,6211,5,,,
2017,7598949,6211,6,,,
2017,7598946,6211,7,,,
2017,7608468,6211,8,,,
2017,7633129,6211,9,,,
2017,7472221,6290,1,,,
2017,7497252,6290,2,,,
2017,7525279,6290,3,,,
2017,7576273,6290,4,,,
2017,7599144,6290,5,,,
2017,7603513,6290,6,,,
2017,7599139,6290,7,,,
2017,7608504,6290,8,,,
2017,7633687,6290,9,,,
2017,7689868,6290,10,,,
2017,7689869,6290,11,,,
2017,7925854,6290,12,,,
2017,7597197,26900,2,,,
2017,7576054,26900,3,,,
2017,7576060,26900,4,,,
2017,7597194,26900,5,,,
2017,7597204,26900,6,,,
2017,7597187,26900,7,,,
2017,7608087,26900,8,,,
2017,7633028,26900,9,,,
2017,7660687,26900,10,,,
2017,7689592,26900,11,,,
2017,7716155,26900,12,,,
2017,7601482,27010,4,,,
2017,7601483,27010,5,,,
2017,7927256,27010,6,,,
2017,7927254,27010,7,,,
2017,7608987,27010,8,,,
2017,7634454,27010,9,,,
2017,7836586,27010,10,,,
2017,7836587,27010,11,,,
2017,7718241,27010,12,,,
2017,7597200,26901,1,,,
2017,7576058,26901,3,,,
2017,7576061,26901,4,,,
2017,7597191,26901,5,,,
2017,7597196,26901,6,,,
2017,7597189,26901,7,,,
2017,7608081,26901,8,,,
2017,7633030,26901,9,,,
2017,7660690,26901,10,,,
2017,7689588,26901,11,,,
2017,7716153,26901,12,,,
2017,7980064,27507,8,,,
2017,7927262,27507,9,,,
2017,8369616,27507,10,,,
2017,7927255,27507,11,,,
2017,7927257,27507,12,,,
2017,7601476,27009,5,,,
2017,7601478,27009,6,,,
2017,7601475,27009,7,,,
2017,7661530,27009,9,,,
2017,7661529,27009,10,,,
2017,7690609,27009,11,,,
2017,7718238,27009,12,,,
2017,7472787,6493,1,,,
2017,7497385,6493,2,,,
2017,7525577,6493,3,,,
2017,7576465,6493,4,,,
2017,7601361,6493,5,,,
2017,7601362,6493,6,,,
2017,7601360,6493,7,,,
2017,7608956,6493,8,,,
2017,7634398,6493,9,,,
2017,7690584,6493,10,,,
2017,7690588,6493,11,,,
2017,7717072,6493,12,,,
2017,7525606,25852,1,,,
2017,7601458,25852,3,,,
2017,7601462,25852,4,,,
2017,7601455,25852,6,,,
2017,7634429,25852,9,,,
2017,7718236,25852,11,,,
2017,7718233,25852,12,,,
2017,7576504,26903,3,,,
2017,7601477,26903,4,,,
2017,7601479,26903,5,,,
2017,7601481,26903,6,,,
2017,7601480,26903,7,,,
2017,7608986,26903,8,,,
2017,7634439,26903,9,,,
2017,7661531,26903,10,,,
2017,7690612,26903,11,,,
2017,7718243,26903,12,,,
2017,7690606,27413,1,,,
2017,7634430,27413,2,,,
2017,7634449,27413,3,,,
2017,7690614,27413,4,,,
2017,7980055,27413,5,,,
2017,7980059,27413,6,,,
2017,7955224,27413,7,,,
2017,7927244,27413,8,,,
2017,7996100,27413,9,,,
2017,7996102,27413,10,,,
2017,7718237,27413,11,,,
2017,7718240,27413,12,,,
2017,7525609,26570,1,,,
2017,7601470,26570,2,,,
2017,7525607,26570,3,,,
2017,7601473,26570,4,,,
2017,7601474,26570,5,,,
2017,7927250,26570,6,,,
2017,7601467,26570,7,,,
2017,7927248,26570,8,,,
2017,7927247,26570,9,,,
2017,7927243,26570,10,,,
2017,7927251,26570,11,,,
2017,7836579,26570,12,,,
2017,7716156,22633,2,,,
2017,7576055,22633,3,,,
2017,7576062,22633,4,,,
2017,7597198,22633,5,,,
2017,7597201,22633,6,,,
2017,7597192,22633,7,,,
2017,7608082,22633,8,,,
2017,7633029,22633,9,,,
2017,7660688,22633,10,,,
2017,7689589,22633,11,,,
2017,7716151,22633,12,,,
2017,7634407,6259,1,,,
2017,7634403,6259,2,,,
2017,7634404,6259,3,,,
2017,7634405,6259,4,,,
2017,7876975,6259,5,,,
2017,7876977,6259,6,,,
2017,7876979,6259,7,,,
2017,7634408,6259,8,,,
2017,7661518,6259,9,,,
2017,7927185,6259,10,,,
2017,7927193,6259,11,,,
2017,7927186,6259,12,,,
2017,7472730,6409,1,,,
2017,7497324,6409,2,,,
2017,7525357,6409,3,,,
2017,7576420,6409,4,,,
2017,7690608,25665,1,,,
2017,7690605,25665,3,,,
2017,7690615,25665,4,,,
2017,7690601,25665,5,,,
2017,7690604,25665,6,,,
2017,7661526,25665,7,,,
2017,7955182,25665,8,,,
2017,7927234,25665,9,,,
2017,7718235,25665,10,,,
2017,7927235,25665,11,,,
2017,7718231,25665,12,,,
2017,7472792,6188,1,,,
2017,7525581,6188,2,,,
2017,7525580,6188,3,,,
2017,7576480,6188,4,,,
2017,7601371,6188,7,,,
2017,7717570,6188,8,,,
2017,7661509,6188,9,,,
2017,7836562,6188,10,,,
2017,7472799,6260,1,,,
2017,7601413,6260,2,,,
2017,7525593,6260,3,,,
2017,7634402,6260,8,,,
2017,8362586,6260,10,,,
2017,7597188,26918,1,,,
2017,7576056,26918,2,,,
2017,7576063,26918,3,,,
2017,7576066,26918,4,,,
2017,7597193,26918,5,,,
2017,7597207,26918,6,,,
2017,7597190,26918,7,,,
2017,7608085,26918,8,,,
2017,7633031,26918,9,,,
2017,7660691,26918,10,,,
2017,7689593,26918,11,,,
2017,7716150,26918,12,,,
2017,7576071,26919,3,,,
2017,7576072,26919,4,,,
2017,7597209,26919,5,,,
2017,7597213,26919,6,,,
2017,7597208,26919,7,,,
2017,7608086,26919,8,,,
2017,7633034,26919,9,,,
2017,7660694,26919,10,,,
2017,7689595,26919,11,,,
2017,7716160,26919,12,,,
2017,7877067,6439,1,,,
2017,7877070,6439,2,,,
2017,7877074,6439,3,,,
2017,7877077,6439,4,,,
2017,7877079,6439,5,,,
2017,7877080,6439,6,,,
2017,7877082,6439,7,,,
2017,7877084,6439,8,,,
2017,7877088,6439,9,,,
2017,7877091,6439,10,,,
2017,7877093,6439,11,,,
2017,7877096,6439,12,,,
2017,7576460,6492,1,,,
2017,7689816,6211,10,,,
2017,7716527,6211,11,,,
2017,7716526,6211,12,,,
2017,7471130,6077,1,,,
2017,7496215,6077,2,,,
2017,7524172,6077,3,,,
2017,7576087,6077,4,,,
2017,7597260,6077,5,,,
2017,7597261,6077,6,,,
2017,7597258,6077,7,,,
2017,7608095,6077,8,,,
2017,7633050,6077,9,,,
2017,7689601,6077,10,,,
2017,7716296,6077,11,,,
